access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,42,5.5691020608e+02,3.5620790601e+02,7.0763743972e+08,1.1063497068e+09
write,43,5.5691020989e+02,3.5659480095e+02,7.0763743487e+08,1.1051493497e+09
write,44,5.5691019893e+02,3.8721144199e+02,7.0763744881e+08,1.0177656692e+09
write,45,5.5691020894e+02,3.3930742216e+02,7.0763743608e+08,1.1614556200e+09
write,46,5.5691020894e+02,3.5351679802e+02,7.0763743608e+08,1.1147716731e+09
write,47,5.5691020203e+02,3.9065128803e+02,7.0763744487e+08,1.0088038219e+09
write,48,5.5691024590e+02,3.5526584411e+02,7.0763738913e+08,1.1092834251e+09
write,49,5.5691025305e+02,3.4552667022e+02,7.0763738004e+08,1.1405501987e+09
write,50,5.5691026497e+02,3.2776958013e+02,7.0763736489e+08,1.2023401081e+09
write,51,5.5691026211e+02,3.2089277601e+02,7.0763736853e+08,1.2281065261e+09
write,52,5.5691024613e+02,3.6323860192e+02,7.0763738882e+08,1.0849356602e+09
write,53,5.5691024280e+02,3.9524655914e+02,7.0763739307e+08,9.9707512505e+08
write,54,5.5691026092e+02,3.4008246398e+02,7.0763737004e+08,1.1588086836e+09
write,55,5.5691025996e+02,3.2129701209e+02,7.0763737125e+08,1.2265613982e+09
write,56,5.5691024494e+02,3.5823233294e+02,7.0763739034e+08,1.1000975516e+09
write,57,5.5691024709e+02,3.7134632707e+02,7.0763738761e+08,1.0612479070e+09
write,58,5.5691026211e+02,3.0979092097e+02,7.0763736853e+08,1.2721176952e+09
write,59,5.5691026187e+02,3.1738640380e+02,7.0763736883e+08,1.2416742106e+09
write,60,5.5691020203e+02,3.3183392882e+02,7.0763744487e+08,1.1876136771e+09
write,61,5.5691022396e+02,3.1354642797e+02,7.0763741700e+08,1.2568808866e+09
write,62,5.5691022396e+02,3.3982603097e+02,7.0763741700e+08,1.1596831216e+09
write,63,5.5691022301e+02,3.4718047595e+02,7.0763741821e+08,1.1351171500e+09
write,64,5.5691022992e+02,3.3695303297e+02,7.0763740943e+08,1.1695710494e+09
write,65,5.5691022491e+02,3.2207733703e+02,7.0763741579e+08,1.2235897006e+09
write,66,5.5691022706e+02,3.3731143808e+02,7.0763741306e+08,1.1683283396e+09
write,67,5.5691022515e+02,3.3032375598e+02,7.0763741548e+08,1.1930432046e+09
write,68,5.5691021490e+02,3.3912477922e+02,7.0763742851e+08,1.1620811469e+09
write,69,5.5691021395e+02,3.1206423688e+02,7.0763742972e+08,1.2628506115e+09
write,70,5.5691022396e+02,3.1042409801e+02,7.0763741700e+08,1.2695229362e+09
write,71,5.5691021800e+02,3.7394274807e+02,7.0763742457e+08,1.0538792754e+09
write,72,5.5691022086e+02,3.2718542314e+02,7.0763742094e+08,1.2044867666e+09
write,73,5.5691021800e+02,3.0001564407e+02,7.0763742457e+08,1.3135665428e+09
write,74,5.5691022992e+02,3.0828825092e+02,7.0763740943e+08,1.2783182986e+09
write,75,5.5691022801e+02,3.2871161103e+02,7.0763741185e+08,1.1988944082e+09
write,76,5.5691021800e+02,3.2584455609e+02,7.0763742457e+08,1.2094432913e+09
write,77,5.5691021705e+02,3.2236833000e+02,7.0763742578e+08,1.2224852000e+09
write,78,5.5691022706e+02,3.2658220983e+02,7.0763741306e+08,1.2067115125e+09
write,79,5.5691022611e+02,3.1658865905e+02,7.0763741427e+08,1.2448029995e+09
write,80,5.5691021895e+02,3.1557626891e+02,7.0763742336e+08,1.2487964122e+09
write,81,5.5691021895e+02,3.3519031715e+02,7.0763742336e+08,1.1757216489e+09
write,82,5.5691022897e+02,3.3041912198e+02,7.0763741064e+08,1.1926988669e+09
write,83,5.5691022897e+02,3.0625905108e+02,7.0763741064e+08,1.2867881324e+09
write,84,5.5691028214e+02,3.6989350677e+02,7.0763734308e+08,1.0654161405e+09
write,85,5.5691029215e+02,3.2462040710e+02,7.0763733036e+08,1.2140041222e+09
write,86,5.5691029286e+02,3.4206827998e+02,7.0763732945e+08,1.1520814277e+09
write,87,5.5691029382e+02,3.2183187509e+02,7.0763732824e+08,1.2245229354e+09
write,88,5.5691029000e+02,3.3736938190e+02,7.0763733308e+08,1.1681276770e+09
write,89,5.5691027904e+02,3.6929520917e+02,7.0763734702e+08,1.0671422282e+09
write,90,5.5691028500e+02,3.2134613299e+02,7.0763733944e+08,1.2263739063e+09
write,91,5.5691028905e+02,3.2462197495e+02,7.0763733429e+08,1.2139982589e+09
write,92,5.5691028094e+02,3.2307234502e+02,7.0763734459e+08,1.2198212520e+09
write,93,5.5691027904e+02,3.7054707289e+02,7.0763734702e+08,1.0635369734e+09
write,94,5.5691028500e+02,3.2390243196e+02,7.0763733944e+08,1.2166951325e+09
write,95,5.5691028500e+02,3.2100796890e+02,7.0763733944e+08,1.2276658232e+09
write,96,5.5691025591e+02,3.9620336294e+02,7.0763737640e+08,9.9466725739e+08
write,97,5.5691027212e+02,4.2550389099e+02,7.0763735580e+08,9.2617369836e+08
write,98,5.5691027713e+02,3.3099231911e+02,7.0763734944e+08,1.1906334064e+09
write,99,5.5691026402e+02,3.3092541504e+02,7.0763736610e+08,1.1908741199e+09
write,100,5.5691026497e+02,3.9575437403e+02,7.0763736489e+08,9.9579572141e+08
write,101,5.5691024899e+02,5.4724312305e+02,7.0763738519e+08,7.2013789810e+08
write,102,5.5691025305e+02,3.1179863000e+02,7.0763738004e+08,1.2639263758e+09
write,103,5.5691027212e+02,3.3433398700e+02,7.0763735580e+08,1.1787330266e+09
write,104,5.5691026402e+02,4.1608860898e+02,7.0763736610e+08,9.4713122128e+08
write,105,5.5691026497e+02,4.3701961899e+02,7.0763736489e+08,9.0176846819e+08
write,106,5.5691025496e+02,3.2046647000e+02,7.0763737762e+08,1.2297402358e+09
write,107,5.5691025209e+02,3.3242499590e+02,7.0763738125e+08,1.1855020448e+09
write,108,5.5691022110e+02,4.1775292516e+02,7.0763742063e+08,9.4335787651e+08
write,109,5.5691024399e+02,3.2581074905e+02,7.0763739155e+08,1.2095687866e+09
write,110,5.5691023993e+02,3.5173384094e+02,7.0763739670e+08,1.1204225085e+09
write,111,5.5691022706e+02,4.2414872503e+02,7.0763741306e+08,9.2913284687e+08
write,112,5.5691023397e+02,3.2986002612e+02,7.0763740428e+08,1.1947204304e+09
write,113,5.5691021991e+02,3.2538995314e+02,7.0763742215e+08,1.2111330070e+09
write,114,5.5691023803e+02,3.5019564295e+02,7.0763739913e+08,1.1253438480e+09
write,115,5.5691023612e+02,3.2316179299e+02,7.0763740155e+08,1.2194836176e+09
write,116,5.5691021991e+02,3.4299198699e+02,7.0763742215e+08,1.1489787731e+09
write,117,5.5691023493e+02,3.4243914008e+02,7.0763740306e+08,1.1508337286e+09
write,118,5.5691023397e+02,3.6230363488e+02,7.0763740428e+08,1.0877354640e+09
write,119,5.5691023612e+02,3.6274600101e+02,7.0763740155e+08,1.0864089784e+09
write,120,5.5691027498e+02,3.2469085813e+02,7.0763735217e+08,1.2137407091e+09
write,121,5.5691028690e+02,3.2866347504e+02,7.0763733702e+08,1.1990699981e+09
write,122,5.5691027594e+02,3.2731266999e+02,7.0763735096e+08,1.2040185074e+09
write,123,5.5691028094e+02,3.4145281100e+02,7.0763734459e+08,1.1541580555e+09
write,124,5.5691028094e+02,3.2969783092e+02,7.0763734459e+08,1.1953081744e+09
write,125,5.5691028214e+02,3.1569026589e+02,7.0763734308e+08,1.2483454669e+09
write,126,5.5691026998e+02,3.5235146213e+02,7.0763735853e+08,1.1184585698e+09
write,127,5.5691027403e+02,3.4172776604e+02,7.0763735338e+08,1.1532294170e+09
write,128,5.5691027594e+02,3.1370833492e+02,7.0763735096e+08,1.2562322021e+09
write,129,5.5691029000e+02,3.1153369403e+02,7.0763733308e+08,1.2650012501e+09
write,130,5.5691027904e+02,3.2961378622e+02,7.0763734702e+08,1.1956129533e+09
write,131,5.5691028214e+02,3.8935298586e+02,7.0763734308e+08,1.0121676902e+09
write,132,5.5691025686e+02,3.4444250393e+02,7.0763737519e+08,1.1441401914e+09
write,133,5.5691026592e+02,4.0403519011e+02,7.0763736368e+08,9.7538660502e+08
write,134,5.5691026688e+02,3.5000330496e+02,7.0763736247e+08,1.1259622604e+09
write,135,5.5691026402e+02,3.4259487200e+02,7.0763736610e+08,1.1503105989e+09
write,136,5.5691025901e+02,3.4651469421e+02,7.0763737247e+08,1.1372981261e+09
write,137,5.5691025996e+02,3.3492186499e+02,7.0763737125e+08,1.1766640330e+09
write,138,5.5691026998e+02,3.5708002019e+02,7.0763735853e+08,1.1036476143e+09
write,139,5.5691026115e+02,3.8076152086e+02,7.0763736974e+08,1.0350061411e+09
write,140,5.5691026092e+02,3.4134193301e+02,7.0763737004e+08,1.1545329603e+09
write,141,5.5691025901e+02,3.6120983315e+02,7.0763737247e+08,1.0910293027e+09
write,142,5.5691026998e+02,3.8353119016e+02,7.0763735853e+08,1.0275318475e+09
write,143,5.5691027117e+02,3.2226675701e+02,7.0763735702e+08,1.2228705065e+09
write,144,5.5691026902e+02,3.2316785979e+02,7.0763735974e+08,1.2194607243e+09
write,145,5.5691027403e+02,3.0853746009e+02,7.0763735338e+08,1.2772857865e+09
write,146,5.5691028595e+02,3.1138903999e+02,7.0763733823e+08,1.2655888993e+09
write,147,5.5691028619e+02,3.7888392615e+02,7.0763733793e+08,1.0401352108e+09
write,148,5.5691026998e+02,3.5522276306e+02,7.0763735853e+08,1.1094179579e+09
write,149,5.5691027403e+02,3.2285855412e+02,7.0763735338e+08,1.2206289948e+09
write,150,5.5691028094e+02,3.5620146012e+02,7.0763734459e+08,1.1063697275e+09
write,151,5.5691027999e+02,3.7960878706e+02,7.0763734581e+08,1.0381490783e+09
write,152,5.5691026688e+02,3.3034756899e+02,7.0763736247e+08,1.1929572044e+09
write,153,5.5691027808e+02,3.4022746706e+02,7.0763734823e+08,1.1583148056e+09
write,154,5.5691027808e+02,3.2039822078e+02,7.0763734823e+08,1.2300021874e+09
write,155,5.5691026902e+02,3.3338393903e+02,7.0763735974e+08,1.1820920754e+09
write,156,5.5691026998e+02,3.8252083397e+02,7.0763735853e+08,1.0302458778e+09
write,157,5.5691028404e+02,4.2248405004e+02,7.0763734066e+08,9.3279382346e+08
write,158,5.5691029716e+02,4.0330001807e+02,7.0763732399e+08,9.7716462863e+08
write,159,5.5691030622e+02,3.2102457094e+02,7.0763731248e+08,1.2276023335e+09
write,160,5.5691028309e+02,3.6973680711e+02,7.0763734187e+08,1.0658676789e+09
write,161,5.5691026902e+02,4.5139030194e+02,7.0763735974e+08,8.7305932513e+08
write,162,5.5691029596e+02,3.5778856492e+02,7.0763732551e+08,1.1014620114e+09
write,163,5.5691029119e+02,3.3109368515e+02,7.0763733157e+08,1.1902688878e+09
write,164,5.5691028690e+02,4.1848498988e+02,7.0763733702e+08,9.4170764045e+08
write,165,5.5691026616e+02,5.3167667484e+02,7.0763736338e+08,7.4122212057e+08
write,166,5.5691029096e+02,3.5074320197e+02,7.0763733187e+08,1.1235870294e+09
write,167,5.5691028023e+02,3.7606904602e+02,7.0763734550e+08,1.0479206320e+09
write,168,5.5691025901e+02,3.2402737689e+02,7.0763737247e+08,1.2162259750e+09
write,169,5.5691025901e+02,3.1789829993e+02,7.0763737247e+08,1.2396748031e+09
write,170,5.5691027594e+02,3.6477468204e+02,7.0763735096e+08,1.0803669547e+09
write,171,5.5691027713e+02,3.4014894009e+02,7.0763734944e+08,1.1585822148e+09
write,172,5.5691028714e+02,3.4877547407e+02,7.0763733672e+08,1.1299261034e+09
write,173,5.5691028595e+02,3.1046346903e+02,7.0763733823e+08,1.2693619433e+09
write,174,5.5691028094e+02,3.8515768695e+02,7.0763734459e+08,1.0231926448e+09
write,175,5.5691027403e+02,3.4255719113e+02,7.0763735338e+08,1.1504371316e+09
write,176,5.5691027999e+02,3.1291408300e+02,7.0763734581e+08,1.2594208244e+09
write,177,5.5691027999e+02,3.3260081983e+02,7.0763734581e+08,1.1848753487e+09
write,178,5.5691028118e+02,3.4638192296e+02,7.0763734429e+08,1.1377340625e+09
write,179,5.5691026592e+02,3.4128550696e+02,7.0763736368e+08,1.1547238437e+09
write,180,5.5691021013e+02,4.0741140699e+02,7.0763743457e+08,9.6730357967e+08
write,181,5.5691021204e+02,3.3165745783e+02,7.0763743215e+08,1.1882455922e+09
write,182,5.5691022992e+02,3.1766893506e+02,7.0763740943e+08,1.2405698792e+09
write,183,5.5691022491e+02,3.1674965191e+02,7.0763741579e+08,1.2441703093e+09
write,184,5.5691021299e+02,3.4963153791e+02,7.0763743093e+08,1.1271595084e+09
write,185,5.5691021299e+02,3.6960442305e+02,7.0763743093e+08,1.0662494489e+09
write,186,5.5691022801e+02,3.4253754687e+02,7.0763741185e+08,1.1505031083e+09
write,187,5.5691022897e+02,3.0732192087e+02,7.0763741064e+08,1.2823377886e+09
write,188,5.5691021395e+02,3.3043179703e+02,7.0763742972e+08,1.1926531161e+09
write,189,5.5691021109e+02,3.5496555185e+02,7.0763743336e+08,1.1102218520e+09
write,190,5.5691022801e+02,3.4074922299e+02,7.0763741185e+08,1.1565411916e+09
write,191,5.5691022515e+02,3.8779952192e+02,7.0763741548e+08,1.0162222749e+09
