access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,40,3.3099598980e+02,3.2531914401e+02,3.3041769644e+07,3.3618351239e+07
write,41,3.3099599099e+02,3.2357092118e+02,3.3041769525e+07,3.3799987984e+07
write,42,3.3099600291e+02,3.1233194590e+02,3.3041768335e+07,3.5016249192e+07
write,43,3.3099600101e+02,3.1829860687e+02,3.3041768525e+07,3.4359852704e+07
write,44,3.3099599385e+02,3.2559717107e+02,3.3041769239e+07,3.3589644566e+07
write,45,3.3099599600e+02,3.2426135707e+02,3.3041769025e+07,3.3728019110e+07
write,46,3.3099600196e+02,3.1483406901e+02,3.3041768430e+07,3.4737959847e+07
write,47,3.3099600101e+02,3.2406397891e+02,3.3041768525e+07,3.3748561888e+07
write,48,3.3099596596e+02,3.2122895288e+02,3.3041772024e+07,3.4046411912e+07
write,49,3.3099599004e+02,3.0533137822e+02,3.3041769620e+07,3.5819093706e+07
write,50,3.3099596786e+02,3.3045672393e+02,3.3041771833e+07,3.3095689862e+07
write,51,3.3099598098e+02,3.2954784513e+02,3.3041770524e+07,3.3186966353e+07
write,52,3.3099596596e+02,3.2482855105e+02,3.3041772024e+07,3.3669125489e+07
write,53,3.3099598312e+02,3.2278558087e+02,3.3041770310e+07,3.3882223668e+07
write,54,3.3099596786e+02,3.2479395294e+02,3.3041771833e+07,3.3672712035e+07
write,55,3.3099598193e+02,3.2172066379e+02,3.3041770429e+07,3.3994376113e+07
write,56,3.3099598885e+02,3.2225898218e+02,3.3041769739e+07,3.3937590115e+07
write,57,3.3099598598e+02,3.1548552799e+02,3.3041770025e+07,3.4666228012e+07
write,58,3.3099598885e+02,3.2064138794e+02,3.3041769739e+07,3.4108800858e+07
write,59,3.3099598193e+02,3.2064134312e+02,3.3041770429e+07,3.4108805626e+07
write,60,3.3099599314e+02,3.2060837579e+02,3.3041769311e+07,3.4112312946e+07
write,61,3.3099601007e+02,3.1209169412e+02,3.3041767621e+07,3.5043205103e+07
write,62,3.3099609017e+02,3.2292475104e+02,3.3041759624e+07,3.3867621521e+07
write,63,3.3099601603e+02,3.2303678584e+02,3.3041767026e+07,3.3855875638e+07
write,64,3.3099601412e+02,3.2346881318e+02,3.3041767216e+07,3.3810657480e+07
write,65,3.3099608803e+02,3.2379378414e+02,3.3041759838e+07,3.3776723902e+07
write,66,3.3099601102e+02,3.2313722706e+02,3.3041767526e+07,3.3845352167e+07
write,67,3.3099601007e+02,3.1643134284e+02,3.3041767621e+07,3.4562610486e+07
write,68,3.3099601793e+02,3.1663936591e+02,3.3041766835e+07,3.4539903832e+07
write,69,3.3099601007e+02,3.1782913709e+02,3.3041767621e+07,3.4410606114e+07
write,70,3.3099601603e+02,3.2114419508e+02,3.3041767026e+07,3.4055397593e+07
write,71,3.3099608803e+02,3.2313725996e+02,3.3041759838e+07,3.3845348721e+07
write,72,3.3099595785e+02,3.2310611391e+02,3.3041772833e+07,3.3848611268e+07
write,73,3.3099596000e+02,3.2473334193e+02,3.3041772619e+07,3.3678996998e+07
write,74,3.3099597001e+02,3.1278448606e+02,3.3041771619e+07,3.4965587283e+07
write,75,3.3099596620e+02,3.1485602880e+02,3.3041772000e+07,3.4735537032e+07
write,76,3.3099596500e+02,3.1491526008e+02,3.3041772119e+07,3.4729003750e+07
write,77,3.3099597716e+02,3.1728819299e+02,3.3041770905e+07,3.4469272698e+07
write,78,3.3099596596e+02,3.2117541099e+02,3.3041772024e+07,3.4052087656e+07
write,79,3.3099596405e+02,3.2206955910e+02,3.3041772214e+07,3.3957550284e+07
write,80,3.3099596906e+02,3.0016513205e+02,3.3041771714e+07,3.6435588549e+07
write,81,3.3099596906e+02,3.0227524304e+02,3.3041771714e+07,3.6181240441e+07
write,82,3.3099596500e+02,3.1130195689e+02,3.3041772119e+07,3.5132105680e+07
write,83,3.3099597001e+02,3.0917992115e+02,3.3041771619e+07,3.5373232541e+07
write,84,3.3099600601e+02,3.0169748998e+02,3.3041768025e+07,3.6250527801e+07
write,85,3.3099600101e+02,3.2165168595e+02,3.3041768525e+07,3.4001666168e+07
write,86,3.3099601007e+02,3.2428938413e+02,3.3041767621e+07,3.3725104130e+07
write,87,3.3099601412e+02,3.1974248290e+02,3.3041767216e+07,3.4204692316e+07
write,88,3.3099601102e+02,3.2209746099e+02,3.3041767526e+07,3.3954608691e+07
write,89,3.3099600101e+02,3.1420638204e+02,3.3041768525e+07,3.4807355526e+07
write,90,3.3099601197e+02,3.2189854097e+02,3.3041767430e+07,3.3975591237e+07
write,91,3.3099601007e+02,3.2126037216e+02,3.3041767621e+07,3.4043082172e+07
write,92,3.3099600720e+02,3.0451912093e+02,3.3041767906e+07,3.5914635556e+07
write,93,3.3099600601e+02,3.1849806690e+02,3.3041768025e+07,3.4338334780e+07
write,94,3.3099601412e+02,3.1566693902e+02,3.3041767216e+07,3.4646305635e+07
write,95,3.3099601483e+02,3.1494636106e+02,3.3041767145e+07,3.4725574257e+07
write,96,3.3099599481e+02,3.1745912290e+02,3.3041769144e+07,3.4450713365e+07
write,97,3.3099600697e+02,3.1271824217e+02,3.3041767930e+07,3.4972994131e+07
write,98,3.3099601078e+02,3.1140455604e+02,3.3041767549e+07,3.5120530628e+07
write,99,3.3099600983e+02,3.1271823382e+02,3.3041767645e+07,3.4972995064e+07
write,100,3.3099601078e+02,3.2060572600e+02,3.3041767549e+07,3.4112594882e+07
write,101,3.3099600482e+02,3.1912194514e+02,3.3041768144e+07,3.4271203891e+07
write,102,3.3099601102e+02,3.0656581807e+02,3.3041767526e+07,3.5674861982e+07
write,103,3.3099600601e+02,3.1787475896e+02,3.3041768025e+07,3.4405667452e+07
write,104,3.3099602199e+02,3.2047141194e+02,3.3041766431e+07,3.4126891949e+07
write,105,3.3099602008e+02,3.1137746501e+02,3.3041766621e+07,3.5123586248e+07
write,106,3.3099599385e+02,3.2360397387e+02,3.3041769239e+07,3.3796535677e+07
write,107,3.3099600697e+02,3.2918738103e+02,3.3041767930e+07,3.3223306476e+07
write,108,3.3099603987e+02,3.2820523596e+02,3.3041764646e+07,3.3322726300e+07
write,109,3.3099604797e+02,3.2587121511e+02,3.3041763837e+07,3.3561397083e+07
write,110,3.3099605107e+02,3.3074902010e+02,3.3041763527e+07,3.3066441874e+07
write,111,3.3099606800e+02,3.0470931411e+02,3.3041761837e+07,3.5892218392e+07
write,112,3.3099606109e+02,3.2429814291e+02,3.3041762528e+07,3.3724193268e+07
write,113,3.3099605703e+02,3.1510960007e+02,3.3041762932e+07,3.4707585061e+07
write,114,3.3099606991e+02,3.2461877704e+02,3.3041761647e+07,3.3690883035e+07
write,115,3.3099606204e+02,3.2856497407e+02,3.3041762432e+07,3.3286242026e+07
write,116,3.3099606490e+02,3.2426185608e+02,3.3041762147e+07,3.3727967206e+07
write,117,3.3099606705e+02,3.2430733705e+02,3.3041761933e+07,3.3723237185e+07
write,118,3.3099605894e+02,3.1168862820e+02,3.3041762742e+07,3.5088521873e+07
write,119,3.3099606299e+02,3.0465817213e+02,3.3041762337e+07,3.5898243502e+07
write,120,3.3099596715e+02,3.0151136112e+02,3.3041771905e+07,3.6272905960e+07
write,121,3.3099598694e+02,3.0370968413e+02,3.3041769929e+07,3.6010354030e+07
write,122,3.3099599695e+02,3.2018932319e+02,3.3041768930e+07,3.4156957950e+07
write,123,3.3099599886e+02,3.1006348705e+02,3.3041768739e+07,3.5272431952e+07
write,124,3.3099596882e+02,3.1417607808e+02,3.3041771738e+07,3.4810712880e+07
write,125,3.3099597883e+02,3.1009324384e+02,3.3041770739e+07,3.5269047183e+07
write,126,3.3099599290e+02,3.2205113316e+02,3.3041769334e+07,3.3959493143e+07
write,127,3.3099599791e+02,3.1342099118e+02,3.3041768835e+07,3.4894578078e+07
write,128,3.3099599504e+02,3.3098830009e+02,3.3041769120e+07,3.3042537290e+07
write,129,3.3099598789e+02,3.2637582803e+02,3.3041769834e+07,3.3509507472e+07
write,130,3.3099599218e+02,3.2980701017e+02,3.3041769406e+07,3.3160887764e+07
write,131,3.3099599481e+02,3.1722707200e+02,3.3041769144e+07,3.4475913985e+07
write,132,3.3099593902e+02,3.2308731604e+02,3.3041774713e+07,3.3850580649e+07
write,133,3.3099593902e+02,3.1551940393e+02,3.3041774713e+07,3.4662506051e+07
write,134,3.3099595499e+02,3.2201759195e+02,3.3041773119e+07,3.3963030348e+07
write,135,3.3099594903e+02,3.2516110492e+02,3.3041773714e+07,3.3634690874e+07
write,136,3.3099595189e+02,3.1391404510e+02,3.3041773428e+07,3.4839770373e+07
write,137,3.3099595094e+02,3.2279856491e+02,3.3041773523e+07,3.3880860812e+07
write,138,3.3099595904e+02,3.0642412591e+02,3.3041772714e+07,3.5691358229e+07
write,139,3.3099594998e+02,3.2447795105e+02,3.3041773619e+07,3.3705505143e+07
write,140,3.3099593997e+02,3.1419407701e+02,3.3041774618e+07,3.4808718713e+07
write,141,3.3099596000e+02,3.1419408607e+02,3.3041772619e+07,3.4808717709e+07
write,142,3.3099595618e+02,3.1618255520e+02,3.3041773000e+07,3.4589806010e+07
write,143,3.3099594998e+02,3.1715215397e+02,3.3041773619e+07,3.4484057923e+07
write,144,3.3099598408e+02,3.1488873816e+02,3.3041770215e+07,3.4731928846e+07
write,145,3.3099600005e+02,3.1617311311e+02,3.3041768620e+07,3.4590838988e+07
write,146,3.3099599814e+02,3.2543430090e+02,3.3041768811e+07,3.3606455182e+07
write,147,3.3099599504e+02,3.2766770911e+02,3.3041769120e+07,3.3377391009e+07
write,148,3.3099599290e+02,3.1469783807e+02,3.3041769334e+07,3.4752997717e+07
write,149,3.3099599695e+02,3.0084826589e+02,3.3041768930e+07,3.6352854539e+07
write,150,3.3099599218e+02,3.2194588590e+02,3.3041769406e+07,3.3970594833e+07
write,151,3.3099599314e+02,3.1418480206e+02,3.3041769311e+07,3.4809746291e+07
write,152,3.3099599791e+02,3.2256809902e+02,3.3041768835e+07,3.3905067740e+07
write,153,3.3099599409e+02,3.1326528811e+02,3.3041769215e+07,3.4911921821e+07
write,154,3.3099599004e+02,3.2837632513e+02,3.3041769620e+07,3.3305364641e+07
write,155,3.3099599695e+02,3.2710376501e+02,3.3041768930e+07,3.3434935387e+07
write,156,3.3099598098e+02,3.0445786595e+02,3.3041770524e+07,3.5921861351e+07
write,157,3.3099597788e+02,3.2076092482e+02,3.3041770834e+07,3.4096089648e+07
write,158,3.3099599504e+02,3.2204614711e+02,3.3041769120e+07,3.3960018917e+07
write,159,3.3099599004e+02,3.2424088311e+02,3.3041769620e+07,3.3730148842e+07
write,160,3.3099598098e+02,3.2439393997e+02,3.3041770524e+07,3.3714234147e+07
write,161,3.3099598503e+02,3.2762186098e+02,3.3041770120e+07,3.3382061915e+07
write,162,3.3099599099e+02,3.2841323519e+02,3.3041769525e+07,3.3301621482e+07
write,163,3.3099599195e+02,3.2303271699e+02,3.3041769430e+07,3.3856302080e+07
write,164,3.3099597907e+02,3.2004121900e+02,3.3041770715e+07,3.4172764628e+07
write,165,3.3099600101e+02,3.1445534778e+02,3.3041768525e+07,3.4779797276e+07
write,166,3.3099599099e+02,3.2547531509e+02,3.3041769525e+07,3.3602220325e+07
write,167,3.3099599600e+02,3.1992319202e+02,3.3041769025e+07,3.4185371741e+07
write,168,3.3099598289e+02,3.1578915310e+02,3.3041770334e+07,3.4632897111e+07
write,169,3.3099599981e+02,3.2482471991e+02,3.3041768644e+07,3.3669522600e+07
write,170,3.3099599290e+02,3.1278073502e+02,3.3041769334e+07,3.4966006610e+07
write,171,3.3099598408e+02,3.2193022013e+02,3.3041770215e+07,3.3972247910e+07
write,172,3.3099600697e+02,3.1430946994e+02,3.3041767930e+07,3.4795939334e+07
write,173,3.3099600887e+02,3.1134157395e+02,3.3041767740e+07,3.5127635250e+07
write,174,3.3099600101e+02,3.1915864110e+02,3.3041768525e+07,3.4267263485e+07
write,175,3.3099598098e+02,3.2379436398e+02,3.3041770524e+07,3.3776663416e+07
write,176,3.3099600196e+02,3.2395902514e+02,3.3041768430e+07,3.3759495489e+07
write,177,3.3099600577e+02,3.1364002895e+02,3.3041768049e+07,3.4870208642e+07
write,178,3.3099599695e+02,3.1739790797e+02,3.3041768930e+07,3.4457357699e+07
write,179,3.3099599409e+02,3.1699649096e+02,3.3041769215e+07,3.4500991525e+07
write,180,3.3099596596e+02,3.2404788709e+02,3.3041772024e+07,3.3750237801e+07
write,181,3.3099598312e+02,3.2386784816e+02,3.3041770310e+07,3.3768999640e+07
write,182,3.3099597716e+02,3.2375979590e+02,3.3041770905e+07,3.3780269775e+07
write,183,3.3099598098e+02,3.2099128795e+02,3.3041770524e+07,3.4071620192e+07
write,184,3.3099599004e+02,3.2315546799e+02,3.3041769620e+07,3.3843441722e+07
write,185,3.3099596810e+02,3.2878792691e+02,3.3041771810e+07,3.3263670448e+07
write,186,3.3099598312e+02,3.2180753803e+02,3.3041770310e+07,3.3985199088e+07
write,187,3.3099598098e+02,3.3043065095e+02,3.3041770524e+07,3.3098301312e+07
write,188,3.3099598503e+02,3.1158225203e+02,3.3041770120e+07,3.5100501318e+07
write,189,3.3099598002e+02,3.0559378386e+02,3.3041770620e+07,3.5788336759e+07
write,190,3.3099598312e+02,3.2178942919e+02,3.3041770310e+07,3.3987111620e+07
write,191,3.3099598312e+02,3.1961447310e+02,3.3041770310e+07,3.4218391745e+07
