,terse_version_3,fio_version,jobname,groupid,error,read_kb,read_bandwidth_kb,read_iops,read_runtime_ms,read_slat_min_us,read_slat_max_us,read_slat_mean_us,read_slat_dev_us,read_clat_min_us,read_clat_max_us,read_clat_mean_us,read_clat_dev_us,read_clat_pct01,read_clat_pct02,read_clat_pct03,read_clat_pct04,read_clat_pct05,read_clat_pct06,read_clat_pct07,read_clat_pct08,read_clat_pct09,read_clat_pct10,read_clat_pct11,read_clat_pct12,read_clat_pct13,read_clat_pct14,read_clat_pct15,read_clat_pct16,read_clat_pct17,read_clat_pct18,read_clat_pct19,read_clat_pct20,read_tlat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_dev_us,read_bw_min_kb,read_bw_max_kb,read_bw_agg_pct,read_bw_mean_kb,read_bw_dev_kb,write_kb,write_bandwidth_kb,write_iops,write_runtime_ms,write_slat_min_us,write_slat_max_us,write_slat_mean_us,write_slat_dev_us,write_clat_min_us,write_clat_max_us,write_clat_mean_us,write_clat_dev_us,write_clat_pct01,write_clat_pct02,write_clat_pct03,write_clat_pct04,write_clat_pct05,write_clat_pct06,write_clat_pct07,write_clat_pct08,write_clat_pct09,write_clat_pct10,write_clat_pct11,write_clat_pct12,write_clat_pct13,write_clat_pct14,write_clat_pct15,write_clat_pct16,write_clat_pct17,write_clat_pct18,write_clat_pct19,write_clat_pct20,write_tlat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_dev_us,write_bw_min_kb,write_bw_max_kb,write_bw_agg_pct,write_bw_mean_kb,write_bw_dev_kb,cpu_user,cpu_sys,cpu_csw,cpu_mjf,cpu_minf,iodepth_1,iodepth_2,iodepth_4,iodepth_8,iodepth_16,iodepth_32,iodepth_64,lat_2us,lat_4us,lat_10us,lat_20us,lat_50us,lat_100us,lat_250us,lat_500us,lat_750us,lat_1000us,lat_2ms,lat_4ms,lat_10ms,lat_20ms,lat_50ms,lat_100ms,lat_250ms,lat_500ms,lat_750ms,lat_1000ms,lat_2000ms,lat_over_2000ms,description,rw-cat,rw_full,bs,bs_num,nj,read_bw_mean_gb,write_bw_mean_gb
134,3,fio-3.23,RandR-2M-16-taskset-cpu-args,0.0,0.0,2097152.0,3221431.0,1572.0,651.0,0.0,0.0,0.0,0.0,4761.0,19931.0,9831.807996,2110.610076,1.000000%=7438,5.000000%=7962,10.000000%=8224,20.000000%=8585,30.000000%=8716,40.000000%=8978,50.000000%=9240,60.000000%=9371,70.000000%=9895,80.000000%=10813,90.000000%=12517,95.000000%=14483,99.000000%=18481,99.500000%=18743,99.900000%=19529,99.950000%=20054,99.990000%=20054,0%=0,0%=0,0%=0,4761.0,19931.0,9831.848833,2110.619574,3031040.0,3031040.0,94.089863%,3031040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.222051%,0.222051%,2131.0,0.0,173.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,71.00%,29.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandR-2M-16,RandR,Random Read-only,2M,2097152,16,2.890625,0.0
139,3,fio-3.23,RandR-4M-16-taskset-cpu-args,0.0,0.0,2097152.0,3410003.0,832.0,615.0,0.0,0.0,0.0,0.0,12728.0,27828.0,18584.398707,2386.778271,1.000000%=15794,5.000000%=16187,10.000000%=16580,20.000000%=16908,30.000000%=17432,40.000000%=17432,50.000000%=17694,60.000000%=18219,70.000000%=18743,80.000000%=19791,90.000000%=22413,95.000000%=24248,99.000000%=25821,99.500000%=26869,99.900000%=27918,99.950000%=27918,99.990000%=27918,0%=0,0%=0,0%=0,12729.0,27828.0,18584.471137,2386.797106,3284992.0,3284992.0,96.333991%,3284992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.092006%,0.398691%,2128.0,0.0,7915.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,81.45%,18.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandR-4M-16,RandR,Random Read-only,4M,4194304,16,3.1328125,0.0
144,3,fio-3.23,RandRH-4K-16-taskset-cpu-args,0.0,0.0,1678524.0,140615.0,35153.0,11937.0,0.0,0.0,0.0,0.0,161.0,37088.0,362.40894,254.114955,1.000000%=232,5.000000%=276,10.000000%=309,20.000000%=329,30.000000%=342,40.000000%=350,50.000000%=358,60.000000%=366,70.000000%=374,80.000000%=382,90.000000%=403,95.000000%=423,99.000000%=509,99.500000%=528,99.900000%=757,99.950000%=1679,99.990000%=14090,0%=0,0%=0,0%=0,161.0,37088.0,362.446441,254.114959,118769.0,149512.0,100.000000%,141741.956522,417.273713,418628.0,35069.0,8767.0,11937.0,0.0,0.0,0.0,0.0,172.0,30205.0,343.280955,338.397025,1.000000%=242,5.000000%=272,10.000000%=292,20.000000%=309,30.000000%=321,40.000000%=329,50.000000%=337,60.000000%=342,70.000000%=350,80.000000%=358,90.000000%=374,95.000000%=391,99.000000%=436,99.500000%=460,99.900000%=1056,99.950000%=6979,99.990000%=18743,0%=0,0%=0,0%=0,172.0,30205.0,343.403128,338.396326,29044.0,39840.0,100.000000%,35386.956522,155.682818,0.405859%,1.559408%,524400.0,0.0,202.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.15%,96.76%,0.98%,0.02%,0.02%,0.01%,0.02%,0.02%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandRH-4K-16,RandRH,Random Read-heavy 4:1,4K,4096,16,0.13517566349220275,0.03374763157081604
149,3,fio-3.23,RandRH-1M-16-taskset-cpu-args,0.0,0.0,1669120.0,2943774.0,2874.0,567.0,0.0,0.0,0.0,0.0,514.0,7858.0,3925.266082,959.487197,1.000000%=937,5.000000%=1761,10.000000%=2670,20.000000%=3358,30.000000%=3686,40.000000%=3883,50.000000%=4079,60.000000%=4227,70.000000%=4423,80.000000%=4620,90.000000%=4882,95.000000%=5144,99.000000%=5865,99.500000%=6258,99.900000%=7176,99.950000%=7831,99.990000%=7831,0%=0,0%=0,0%=0,514.0,7858.0,3925.310563,959.480962,2711188.0,2711188.0,92.099054%,2711188.0,0.0,428032.0,754906.0,737.0,567.0,0.0,0.0,0.0,0.0,1069.0,6017.0,3571.572072,967.677586,1.000000%=1171,5.000000%=1646,10.000000%=2146,20.000000%=2867,30.000000%=3194,40.000000%=3391,50.000000%=3653,60.000000%=3915,70.000000%=4177,80.000000%=4423,90.000000%=4685,95.000000%=4947,99.000000%=5341,99.500000%=5603,99.900000%=5996,99.950000%=5996,99.990000%=5996,0%=0,0%=0,0%=0,1069.0,6018.0,3571.652854,967.669443,696242.0,696242.0,92.228966%,696242.0,0.0,1.094092%,0.460670%,2160.0,0.0,174.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.44%,0.63%,5.22%,43.51%,50.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandRH-1M-16,RandRH,Random Read-heavy 4:1,1M,1048576,16,2.585590362548828,0.6639881134033203
154,3,fio-3.23,RandRH-2M-16-taskset-cpu-args,0.0,0.0,1675264.0,2782830.0,1358.0,602.0,0.0,0.0,0.0,0.0,1715.0,13516.0,8991.53807,2003.39421,1.000000%=2572,5.000000%=4751,10.000000%=6389,20.000000%=7831,30.000000%=8585,40.000000%=8978,50.000000%=9240,60.000000%=9633,70.000000%=9895,80.000000%=10420,90.000000%=11075,95.000000%=11599,99.000000%=12910,99.500000%=13172,99.900000%=13565,99.950000%=13565,99.990000%=13565,0%=0,0%=0,0%=0,1715.0,13516.0,8991.592248,2003.390264,2685879.0,2685879.0,96.516101%,2685879.0,0.0,421888.0,700810.0,342.0,602.0,0.0,0.0,0.0,0.0,2447.0,12090.0,7826.373015,1926.561779,1.000000%=2539,5.000000%=3522,10.000000%=5472,20.000000%=6455,30.000000%=7110,40.000000%=7700,50.000000%=8093,60.000000%=8454,70.000000%=8716,80.000000%=9240,90.000000%=10027,95.000000%=10682,99.000000%=11468,99.500000%=11862,99.900000%=12124,99.950000%=12124,99.990000%=12124,0%=0,0%=0,0%=0,2447.0,12091.0,7826.489956,1926.555077,700104.0,700104.0,99.899259%,700104.0,0.0,0.916258%,0.458129%,2157.0,0.0,178.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,4.49%,70.70%,24.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandRH-2M-16,RandRH,Random Read-heavy 4:1,2M,2097152,16,2.5614538192749023,0.6676712036132812
159,3,fio-3.23,RandRH-4M-16-taskset-cpu-args,0.0,0.0,1712128.0,3224346.0,787.0,531.0,0.0,0.0,0.0,0.0,3196.0,19798.0,15528.536136,3336.557144,1.000000%=3719,5.000000%=7831,10.000000%=11075,20.000000%=14221,30.000000%=14876,40.000000%=15532,50.000000%=16187,60.000000%=16908,70.000000%=17432,80.000000%=18219,90.000000%=18743,95.000000%=19005,99.000000%=19529,99.500000%=19791,99.900000%=19791,99.950000%=19791,99.990000%=19791,0%=0,0%=0,0%=0,3196.0,19798.0,15528.606799,3336.540254,2121043.0,2121043.0,65.782115%,2121043.0,0.0,385024.0,725092.0,177.0,531.0,0.0,0.0,0.0,0.0,4241.0,18477.0,14480.872362,2842.020675,1.000000%=4227,5.000000%=6848,10.000000%=12255,20.000000%=13172,30.000000%=14090,40.000000%=14483,50.000000%=14745,60.000000%=15138,70.000000%=15794,80.000000%=16711,90.000000%=17432,95.000000%=17694,99.000000%=18481,99.500000%=18481,99.900000%=18481,99.950000%=18481,99.990000%=18481,0%=0,0%=0,0%=0,4243.0,18477.0,14481.085745,2841.979368,495998.0,495998.0,68.404837%,495998.0,0.0,0.715846%,0.509585%,2157.0,0.0,168.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.56%,5.86%,92.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandRH-4M-16,RandRH,Random Read-heavy 4:1,4M,4194304,16,2.0227842330932617,0.4730205535888672
164,3,fio-3.23,RandBal-16K-16-taskset-cpu-args,0.0,0.0,1046224.0,433219.0,27076.0,2415.0,0.0,0.0,0.0,0.0,151.0,16102.0,308.805118,192.700434,1.000000%=205,5.000000%=230,10.000000%=246,20.000000%=264,30.000000%=276,40.000000%=288,50.000000%=301,60.000000%=309,70.000000%=325,80.000000%=346,90.000000%=374,95.000000%=403,99.000000%=464,99.500000%=509,99.900000%=659,99.950000%=741,99.990000%=15925,0%=0,0%=0,0%=0,151.0,16102.0,308.845339,192.700599,412058.0,459552.0,100.000000%,441360.25,1278.09849,1050928.0,435166.0,27197.0,2415.0,0.0,0.0,0.0,0.0,162.0,16052.0,259.500343,165.931,1.000000%=199,5.000000%=214,10.000000%=220,20.000000%=230,30.000000%=238,40.000000%=246,50.000000%=252,60.000000%=261,70.000000%=272,80.000000%=280,90.000000%=296,95.000000%=313,99.000000%=346,99.500000%=358,99.900000%=407,99.950000%=544,99.990000%=15794,0%=0,0%=0,0%=0,163.0,16053.0,259.546327,165.931286,413838.0,463488.0,100.000000%,443383.25,1317.707026,0.789632%,1.705186%,131207.0,0.0,215.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,27.98%,71.70%,0.28%,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandBal-16K-16,RandBal,Random Balanced 1:1,16K,16384,16,0.4209139347076416,0.42284321784973145
169,3,fio-3.23,RandBal-1M-16-taskset-cpu-args,0.0,0.0,1011712.0,2574330.0,2513.0,393.0,0.0,0.0,0.0,0.0,565.0,5362.0,2812.808957,934.345598,1.000000%=815,5.000000%=1044,10.000000%=1449,20.000000%=2039,30.000000%=2375,40.000000%=2637,50.000000%=2867,60.000000%=3096,70.000000%=3325,80.000000%=3588,90.000000%=3948,95.000000%=4358,99.000000%=4816,99.500000%=5013,99.900000%=5341,99.950000%=5341,99.990000%=5341,0%=0,0%=0,0%=0,565.0,5362.0,2812.866159,934.34126,0.0,0.0,0.000000%,0.0,0.0,1085440.0,2761933.0,2697.0,393.0,0.0,0.0,0.0,0.0,894.0,8845.0,2411.1861,813.380259,1.000000%=1028,5.000000%=1204,10.000000%=1318,20.000000%=1728,30.000000%=1941,40.000000%=2146,50.000000%=2342,60.000000%=2572,70.000000%=2801,80.000000%=3096,90.000000%=3489,95.000000%=3784,99.000000%=4358,99.500000%=4751,99.900000%=5341,99.950000%=8847,99.990000%=8847,0%=0,0%=0,0%=0,894.0,8846.0,2411.264008,813.375317,0.0,0.0,0.000000%,0.0,0.0,3.329487%,0.527444%,2179.0,0.0,165.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,2.15%,24.07%,67.68%,5.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandBal-1M-16,RandBal,Random Balanced 1:1,1M,1048576,16,0.0,0.0
174,3,fio-3.23,RandBal-4M-16-taskset-cpu-args,0.0,0.0,1003520.0,2052188.0,501.0,489.0,0.0,0.0,0.0,0.0,3531.0,22398.0,15337.99469,3799.074449,1.000000%=3751,5.000000%=7372,10.000000%=10027,20.000000%=11993,30.000000%=14352,40.000000%=15400,50.000000%=16318,60.000000%=16711,70.000000%=17432,80.000000%=18219,90.000000%=19267,95.000000%=20054,99.000000%=21102,99.500000%=21102,99.900000%=22413,99.950000%=22413,99.990000%=22413,0%=0,0%=0,0%=0,3531.0,22398.0,15338.079073,3799.064021,0.0,0.0,0.000000%,0.0,0.0,1093632.0,2236466.0,546.0,489.0,0.0,0.0,0.0,0.0,4505.0,20377.0,12557.527318,3362.74266,1.000000%=4620,5.000000%=5603,10.000000%=7503,20.000000%=9633,30.000000%=11206,40.000000%=12255,50.000000%=13041,60.000000%=13697,70.000000%=14745,80.000000%=15532,90.000000%=16318,95.000000%=16908,99.000000%=19791,99.500000%=20054,99.900000%=20316,99.950000%=20316,99.990000%=20316,0%=0,0%=0,0%=0,4505.0,20377.0,12557.731861,3362.729977,0.0,0.0,0.000000%,0.0,0.0,2.657288%,0.442881%,2181.0,0.0,157.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.78%,15.62%,80.66%,2.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandBal-4M-16,RandBal,Random Balanced 1:1,4M,4194304,16,0.0,0.0
179,3,fio-3.23,RandWH-4K-16-taskset-cpu-args,0.0,0.0,419280.0,52403.0,13100.0,8001.0,0.0,0.0,0.0,0.0,147.0,30095.0,290.138334,293.345215,1.000000%=193,5.000000%=214,10.000000%=228,20.000000%=242,30.000000%=252,40.000000%=264,50.000000%=272,60.000000%=284,70.000000%=301,80.000000%=325,90.000000%=358,95.000000%=382,99.000000%=460,99.500000%=501,99.900000%=864,99.950000%=1630,99.990000%=17956,0%=0,0%=0,0%=0,147.0,30095.0,290.176985,293.345427,47408.0,57464.0,100.000000%,52946.2,180.533026,1677872.0,209707.0,52426.0,8001.0,0.0,0.0,0.0,0.0,118.0,49242.0,226.673743,347.341784,1.000000%=171,5.000000%=185,10.000000%=191,20.000000%=199,30.000000%=205,40.000000%=211,50.000000%=218,60.000000%=224,70.000000%=230,80.000000%=238,90.000000%=250,95.000000%=264,99.000000%=288,99.500000%=301,99.900000%=407,99.950000%=2473,99.990000%=19267,0%=0,0%=0,0%=0,118.0,49242.0,226.714015,347.341918,193248.0,224632.0,100.000000%,211911.933333,581.445182,0.824816%,1.560440%,524401.0,1.0,214.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,76.66%,23.18%,0.08%,0.02%,0.02%,0.01%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandWH-4K-16,RandWH,Random Write-heavy 1:4,4K,4096,16,0.05049343109130859,0.2020949681596756
184,3,fio-3.23,RandWH-16K-16-taskset-cpu-args,0.0,0.0,420160.0,153175.0,9573.0,2743.0,0.0,0.0,0.0,0.0,202.0,12584.0,391.19969,202.431192,1.000000%=268,5.000000%=305,10.000000%=317,20.000000%=333,30.000000%=346,40.000000%=358,50.000000%=370,60.000000%=387,70.000000%=407,80.000000%=444,90.000000%=481,95.000000%=509,99.000000%=626,99.500000%=684,99.900000%=806,99.950000%=880,99.990000%=12517,0%=0,0%=0,0%=0,202.0,12584.0,391.23805,202.431234,140000.0,166336.0,100.000000%,154777.6,638.718717,1676992.0,611371.0,38210.0,2743.0,0.0,0.0,0.0,0.0,170.0,12589.0,306.136961,177.038619,1.000000%=224,5.000000%=246,10.000000%=261,20.000000%=276,30.000000%=288,40.000000%=296,50.000000%=305,60.000000%=309,70.000000%=317,80.000000%=329,90.000000%=346,95.000000%=358,99.000000%=387,99.500000%=403,99.900000%=444,99.950000%=477,99.990000%=12255,0%=0,0%=0,0%=0,170.0,12589.0,306.220859,177.037681,567040.0,641632.0,100.000000%,616121.6,1853.512082,1.166060%,1.746785%,131193.0,0.0,195.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.93%,93.72%,1.29%,0.04%,0.01%,0.00%,0.01%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandWH-16K-16,RandWH,Random Write-heavy 1:4,16K,16384,16,0.147607421875,0.587579345703125
189,3,fio-3.23,RandWH-1M-16-taskset-cpu-args,0.0,0.0,402432.0,1796571.0,1754.0,224.0,0.0,0.0,0.0,0.0,549.0,2309.0,1009.432206,317.214027,1.000000%=569,5.000000%=626,10.000000%=659,20.000000%=733,30.000000%=798,40.000000%=864,50.000000%=946,60.000000%=1036,70.000000%=1105,80.000000%=1253,90.000000%=1482,95.000000%=1630,99.000000%=1925,99.500000%=2088,99.900000%=2310,99.950000%=2310,99.990000%=2310,0%=0,0%=0,0%=0,549.0,2309.0,1009.502807,317.21158,0.0,0.0,0.000000%,0.0,0.0,1694720.0,7565714.0,7388.0,224.0,0.0,0.0,0.0,0.0,774.0,2715.0,1241.001421,275.573362,1.000000%=880,5.000000%=937,10.000000%=962,20.000000%=1019,30.000000%=1073,40.000000%=1138,50.000000%=1187,60.000000%=1236,70.000000%=1318,80.000000%=1417,90.000000%=1564,95.000000%=1728,99.000000%=2342,99.500000%=2539,99.900000%=2703,99.950000%=2703,99.990000%=2703,0%=0,0%=0,0%=0,774.0,2715.0,1241.126584,275.586845,0.0,0.0,0.000000%,0.0,0.0,8.250527%,1.505571%,2160.0,0.0,158.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.39%,18.51%,75.10%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandWH-1M-16,RandWH,Random Write-heavy 1:4,1M,1048576,16,0.0,0.0
194,3,fio-3.23,RandWH-2M-16-taskset-cpu-args,0.0,0.0,468992.0,1883502.0,919.0,249.0,0.0,0.0,0.0,0.0,1251.0,5810.0,2547.411131,860.182607,1.000000%=1269,5.000000%=1400,10.000000%=1564,20.000000%=1728,30.000000%=1974,40.000000%=2179,50.000000%=2441,60.000000%=2703,70.000000%=2932,80.000000%=3260,90.000000%=3719,95.000000%=4177,99.000000%=4751,99.500000%=5603,99.900000%=5799,99.950000%=5799,99.990000%=5799,0%=0,0%=0,0%=0,1251.0,5810.0,2547.492279,860.185994,0.0,0.0,0.000000%,0.0,0.0,1628160.0,6538795.0,3192.0,249.0,0.0,0.0,0.0,0.0,1603.0,4903.0,2692.041194,554.630964,1.000000%=1859,5.000000%=1990,10.000000%=2056,20.000000%=2179,30.000000%=2310,40.000000%=2506,50.000000%=2605,60.000000%=2736,70.000000%=2932,80.000000%=3129,90.000000%=3424,95.000000%=3719,99.000000%=4489,99.500000%=4816,99.900000%=4882,99.950000%=4882,99.990000%=4882,0%=0,0%=0,0%=0,1603.0,4904.0,2692.20006,554.6316,0.0,0.0,0.000000%,0.0,0.0,6.456954%,1.352097%,2204.0,0.0,173.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.62%,84.57%,3.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandWH-2M-16,RandWH,Random Write-heavy 1:4,2M,2097152,16,0.0,0.0
199,3,fio-3.23,RandWH-4M-16-taskset-cpu-args,0.0,0.0,466944.0,1852952.0,452.0,252.0,0.0,0.0,0.0,0.0,2716.0,12282.0,5934.453921,1876.973176,1.000000%=3162,5.000000%=3358,10.000000%=3719,20.000000%=4079,30.000000%=4554,40.000000%=5079,50.000000%=5734,60.000000%=6586,70.000000%=6979,80.000000%=7503,90.000000%=8355,95.000000%=8847,99.000000%=10420,99.500000%=12255,99.900000%=12255,99.950000%=12255,99.990000%=12255,0%=0,0%=0,0%=0,2716.0,12282.0,5934.536211,1876.950844,0.0,0.0,0.000000%,0.0,0.0,1630208.0,6469079.0,1579.0,252.0,0.0,0.0,0.0,0.0,3710.0,10137.0,5852.118877,1207.648228,1.000000%=3981,5.000000%=4292,10.000000%=4489,20.000000%=4816,30.000000%=5079,40.000000%=5341,50.000000%=5603,60.000000%=5931,70.000000%=6389,80.000000%=6914,90.000000%=7503,95.000000%=8224,99.000000%=9240,99.500000%=9240,99.900000%=10158,99.950000%=10158,99.990000%=10158,0%=0,0%=0,0%=0,3710.0,10138.0,5852.340108,1207.632417,0.0,0.0,0.000000%,0.0,0.0,8.320085%,1.510334%,2157.0,0.0,151.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.88%,94.53%,0.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandWH-4M-16,RandWH,Random Write-heavy 1:4,4M,4194304,16,0.0,0.0
204,3,fio-3.23,RandW-4K-16-taskset-cpu-args,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,2097152.0,226010.0,56502.0,9279.0,0.0,0.0,0.0,0.0,154.0,2349.0,279.862521,32.081017,1.000000%=205,5.000000%=226,10.000000%=242,20.000000%=259,30.000000%=268,40.000000%=276,50.000000%=280,60.000000%=284,70.000000%=292,80.000000%=301,90.000000%=313,95.000000%=321,99.000000%=354,99.500000%=374,99.900000%=452,99.950000%=501,99.990000%=1056,0%=0,0%=0,0%=0,154.0,2349.0,279.922804,32.081418,195196.0,231400.0,100.000000%,226661.111111,514.012527,0.810195%,1.794728%,524401.0,0.0,131.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.76%,86.19%,0.03%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandW-4K-16,RandW,Random Write-only,4K,4096,16,0.0,0.216160880194664
209,3,fio-3.23,RandW-16K-16-taskset-cpu-args,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,2097152.0,785450.0,49090.0,2670.0,0.0,0.0,0.0,0.0,190.0,832.0,314.007566,35.196617,1.000000%=230,5.000000%=254,10.000000%=272,20.000000%=292,30.000000%=301,40.000000%=309,50.000000%=313,60.000000%=321,70.000000%=329,80.000000%=337,90.000000%=350,95.000000%=362,99.000000%=415,99.500000%=456,99.900000%=536,99.950000%=577,99.990000%=749,0%=0,0%=0,0%=0,190.0,832.0,314.074661,35.197568,703208.0,821824.0,100.000000%,791534.4,2902.71537,1.570000%,1.650391%,131184.0,0.0,120.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.05%,95.75%,0.20%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandW-16K-16,RandW,Random Write-only,16K,16384,16,0.0,0.7548660278320313
