,terse_version_3,fio_version,jobname,groupid,error,read_kb,read_bandwidth_kb,read_iops,read_runtime_ms,read_slat_min_us,read_slat_max_us,read_slat_mean_us,read_slat_dev_us,read_clat_min_us,read_clat_max_us,read_clat_mean_us,read_clat_dev_us,read_clat_pct01,read_clat_pct02,read_clat_pct03,read_clat_pct04,read_clat_pct05,read_clat_pct06,read_clat_pct07,read_clat_pct08,read_clat_pct09,read_clat_pct10,read_clat_pct11,read_clat_pct12,read_clat_pct13,read_clat_pct14,read_clat_pct15,read_clat_pct16,read_clat_pct17,read_clat_pct18,read_clat_pct19,read_clat_pct20,read_tlat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_dev_us,read_bw_min_kb,read_bw_max_kb,read_bw_agg_pct,read_bw_mean_kb,read_bw_dev_kb,write_kb,write_bandwidth_kb,write_iops,write_runtime_ms,write_slat_min_us,write_slat_max_us,write_slat_mean_us,write_slat_dev_us,write_clat_min_us,write_clat_max_us,write_clat_mean_us,write_clat_dev_us,write_clat_pct01,write_clat_pct02,write_clat_pct03,write_clat_pct04,write_clat_pct05,write_clat_pct06,write_clat_pct07,write_clat_pct08,write_clat_pct09,write_clat_pct10,write_clat_pct11,write_clat_pct12,write_clat_pct13,write_clat_pct14,write_clat_pct15,write_clat_pct16,write_clat_pct17,write_clat_pct18,write_clat_pct19,write_clat_pct20,write_tlat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_dev_us,write_bw_min_kb,write_bw_max_kb,write_bw_agg_pct,write_bw_mean_kb,write_bw_dev_kb,cpu_user,cpu_sys,cpu_csw,cpu_mjf,cpu_minf,iodepth_1,iodepth_2,iodepth_4,iodepth_8,iodepth_16,iodepth_32,iodepth_64,lat_2us,lat_4us,lat_10us,lat_20us,lat_50us,lat_100us,lat_250us,lat_500us,lat_750us,lat_1000us,lat_2ms,lat_4ms,lat_10ms,lat_20ms,lat_50ms,lat_100ms,lat_250ms,lat_500ms,lat_750ms,lat_1000ms,lat_2000ms,lat_over_2000ms,description,rw-cat,rw_full,bs,bs_num,nj,read_bw_mean_gb,write_bw_mean_gb
134,3,fio-3.23,RandR-16K-16-taskset-cpu-args,0.0,0.0,37110960.0,618495.0,38655.0,60002.0,0.0,0.0,0.0,0.0,147.0,246448.0,413.383135,1311.437824,1.000000%=250,5.000000%=325,10.000000%=350,20.000000%=366,30.000000%=374,40.000000%=378,50.000000%=387,60.000000%=391,70.000000%=399,80.000000%=407,90.000000%=419,95.000000%=428,99.000000%=473,99.500000%=514,99.900000%=5865,99.950000%=12779,99.990000%=73924,0%=0,0%=0,0%=0,147.0,246448.0,413.423934,1311.438107,68672.0,689408.0,100.000000%,618754.848739,7858.827865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.288957%,1.301663%,2319525.0,0.0,224.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.95%,98.41%,0.44%,0.01%,0.03%,0.05%,0.06%,0.03%,0.02%,0.02%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,RandR-16K-16,RandR,Random Read-only,16K,16384,16,0.5900906073942185,0.0
139,3,fio-3.23,RandR-1M-16-taskset-cpu-args,0.0,0.0,211077120.0,3517717.0,3435.0,60004.0,0.0,0.0,0.0,0.0,509.0,326346.0,4655.511041,5066.66146,1.000000%=1368,5.000000%=3391,10.000000%=3653,20.000000%=3981,30.000000%=4145,40.000000%=4227,50.000000%=4292,60.000000%=4423,70.000000%=4489,80.000000%=4685,90.000000%=5079,95.000000%=5406,99.000000%=8847,99.500000%=24772,99.900000%=82313,99.950000%=95944,99.990000%=193986,0%=0,0%=0,0%=0,510.0,326346.0,4655.545702,5066.666071,495616.0,4108288.0,100.000000%,3520064.537815,41318.027887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.019895%,0.378117%,206211.0,0.0,4243.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.31%,0.40%,0.83%,19.82%,77.76%,0.32%,0.28%,0.24%,0.04%,0.01%,0.00%,0.00%,0.00%,0.00%,RandR-1M-16,RandR,Random Read-only,1M,1048576,16,3.3569951418066024,0.0
144,3,fio-3.23,RandR-2M-16-taskset-cpu-args,0.0,0.0,209530880.0,3491832.0,1704.0,60006.0,0.0,0.0,0.0,0.0,1090.0,475700.0,9380.563551,8624.602362,1.000000%=3686,5.000000%=7569,10.000000%=7897,20.000000%=8355,30.000000%=8585,40.000000%=8716,50.000000%=8716,60.000000%=8847,70.000000%=8978,80.000000%=9240,90.000000%=9502,95.000000%=9895,99.000000%=24772,99.500000%=61079,99.900000%=135266,99.950000%=170917,99.990000%=270532,0%=0,0%=0,0%=0,1090.0,475700.0,9380.599962,8624.607644,561152.0,4239360.0,100.000000%,3494033.210084,41696.306013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.015416%,0.302068%,204700.0,0.0,2405.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.55%,0.56%,95.11%,2.64%,0.53%,0.41%,0.18%,0.02%,0.00%,0.00%,0.00%,0.00%,RandR-2M-16,RandR,Random Read-only,2M,2097152,16,3.332169733127594,0.0
149,3,fio-3.23,RandR-4M-16-taskset-cpu-args,0.0,0.0,191791104.0,3195879.0,780.0,60012.0,0.0,0.0,0.0,0.0,2615.0,331732.0,20498.202295,13464.551332,1.000000%=14745,5.000000%=17956,10.000000%=18219,20.000000%=18743,30.000000%=18743,40.000000%=19005,50.000000%=19267,60.000000%=19267,70.000000%=19529,80.000000%=19791,90.000000%=20054,95.000000%=20578,99.000000%=62128,99.500000%=116916,99.900000%=240123,99.950000%=261095,99.990000%=295698,0%=0,0%=0,0%=0,2616.0,331732.0,20498.242263,13464.56096,745472.0,3604480.0,100.000000%,3197358.252101,37712.332443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.006041%,0.309546%,187377.0,0.0,7870.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,0.38%,87.82%,10.49%,0.54%,0.58%,0.07%,0.00%,0.00%,0.00%,0.00%,RandR-4M-16,RandR,Random Read-only,4M,4194304,16,3.0492384453783035,0.0
154,3,fio-3.23,RandRH-4K-16-taskset-cpu-args,0.0,0.0,8936800.0,148778.0,37194.0,60068.0,0.0,0.0,0.0,0.0,128.0,859375.0,338.441587,1868.668937,1.000000%=195,5.000000%=218,10.000000%=234,20.000000%=257,30.000000%=272,40.000000%=284,50.000000%=296,60.000000%=305,70.000000%=317,80.000000%=329,90.000000%=350,95.000000%=374,99.000000%=440,99.500000%=468,99.900000%=10813,99.950000%=22675,99.990000%=76021,0%=0,0%=0,0%=0,128.0,859375.0,338.485292,1868.66905,13360.0,191528.0,100.000000%,149496.980487,2510.949994,2232640.0,37168.0,9292.0,60068.0,0.0,0.0,0.0,0.0,138.0,1003072.0,361.541906,2655.440835,1.000000%=207,5.000000%=224,10.000000%=234,20.000000%=250,30.000000%=264,40.000000%=272,50.000000%=280,60.000000%=288,70.000000%=301,80.000000%=313,90.000000%=329,95.000000%=346,99.000000%=399,99.500000%=473,99.900000%=20578,99.950000%=41156,99.990000%=92798,0%=0,0%=0,0%=0,138.0,1003072.0,361.594445,2655.440954,3280.0,49712.0,100.000000%,37346.27489,638.47528,0.418282%,1.222672%,2792476.0,0.0,234.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.31%,82.33%,0.08%,0.01%,0.03%,0.04%,0.08%,0.06%,0.04%,0.02%,0.01%,0.01%,0.01%,0.01%,0.01%,0.00%,RandRH-4K-16,RandRH,Random Read-heavy 4:1,4K,4096,16,0.14257143067073821,0.03561618317604065
159,3,fio-3.23,RandRH-16K-16-taskset-cpu-args,0.0,0.0,33121008.0,551934.0,34495.0,60009.0,0.0,0.0,0.0,0.0,138.0,269832.0,367.5507,1400.508033,1.000000%=216,5.000000%=242,10.000000%=261,20.000000%=284,30.000000%=301,40.000000%=313,50.000000%=325,60.000000%=337,70.000000%=350,80.000000%=366,90.000000%=399,95.000000%=432,99.000000%=509,99.500000%=585,99.900000%=8224,99.950000%=22675,99.990000%=71827,0%=0,0%=0,0%=0,138.0,269832.0,367.592111,1400.508258,51744.0,668000.0,100.000000%,553810.042017,9075.53024,8310128.0,138481.0,8655.0,60009.0,0.0,0.0,0.0,0.0,164.0,403404.0,376.891878,2060.253718,1.000000%=228,5.000000%=246,10.000000%=259,20.000000%=272,30.000000%=284,40.000000%=296,50.000000%=305,60.000000%=313,70.000000%=325,80.000000%=337,90.000000%=358,95.000000%=374,99.000000%=444,99.500000%=856,99.900000%=18743,99.950000%=41156,99.990000%=88604,0%=0,0%=0,0%=0,164.0,403404.0,376.946669,2060.253888,11968.0,178336.0,100.000000%,138929.193277,2310.960384,0.517700%,1.227584%,2589561.0,0.0,244.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.46%,92.45%,0.72%,0.07%,0.07%,0.05%,0.07%,0.04%,0.04%,0.02%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,RandRH-16K-16,RandRH,Random Read-heavy 4:1,16K,16384,16,0.5281544132394791,0.13249320342731477
164,3,fio-3.23,RandRH-1M-16-taskset-cpu-args,0.0,0.0,211447808.0,3520785.0,3438.0,60057.0,0.0,0.0,0.0,0.0,483.0,304244.0,3711.139331,5340.516452,1.000000%=864,5.000000%=2441,10.000000%=2670,20.000000%=2899,30.000000%=3063,40.000000%=3194,50.000000%=3325,60.000000%=3424,70.000000%=3588,80.000000%=3751,90.000000%=3981,95.000000%=4227,99.000000%=10551,99.500000%=32899,99.900000%=85458,99.950000%=96993,99.990000%=185597,0%=0,0%=0,0%=0,484.0,304244.0,3711.186929,5340.52114,411037.0,4341092.0,100.000000%,3528318.10084,58243.30773,52972544.0,882037.0,861.0,60057.0,0.0,0.0,0.0,0.0,881.0,271151.0,3568.120354,5811.062133,1.000000%=1204,5.000000%=2023,10.000000%=2277,20.000000%=2572,30.000000%=2768,40.000000%=2932,50.000000%=3096,60.000000%=3260,70.000000%=3457,80.000000%=3653,90.000000%=3948,95.000000%=4227,99.000000%=14614,99.500000%=38010,99.900000%=90701,99.950000%=104333,99.990000%=206569,0%=0,0%=0,0%=0,881.0,271151.0,3568.190069,5811.072834,85872.0,1420612.0,100.000000%,884366.054408,17035.701003,0.949885%,0.382829%,258341.0,0.0,205.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.40%,0.77%,1.71%,87.53%,8.52%,0.35%,0.37%,0.30%,0.04%,0.01%,0.00%,0.00%,0.00%,0.00%,RandRH-1M-16,RandRH,Random Read-heavy 4:1,1M,1048576,16,3.3648663528823852,0.8433971923904419
169,3,fio-3.23,RandRH-2M-16-taskset-cpu-args,0.0,0.0,182564864.0,3042392.0,1485.0,60007.0,0.0,0.0,0.0,0.0,1077.0,316083.0,8629.055055,9265.219814,1.000000%=3325,5.000000%=6062,10.000000%=6520,20.000000%=7045,30.000000%=7372,40.000000%=7634,50.000000%=7831,60.000000%=8093,70.000000%=8355,80.000000%=8716,90.000000%=9109,95.000000%=9633,99.000000%=30015,99.500000%=67633,99.900000%=147849,99.950000%=191889,99.990000%=278921,0%=0,0%=0,0%=0,1077.0,316083.0,8629.10274,9265.230296,298884.0,3922171.0,99.972440%,3041553.512605,50496.334469,45637632.0,760538.0,371.0,60007.0,0.0,0.0,0.0,0.0,2027.0,455573.0,8157.842875,11252.558166,1.000000%=3096,5.000000%=5144,10.000000%=5603,20.000000%=6127,30.000000%=6520,40.000000%=6782,50.000000%=7110,60.000000%=7372,70.000000%=7700,80.000000%=8093,90.000000%=8585,95.000000%=9240,99.000000%=41680,99.500000%=84410,99.900000%=181403,99.950000%=225443,99.990000%=270532,0%=0,0%=0,0%=0,2027.0,455574.0,8157.952387,11252.579986,77718.0,1391410.0,100.000000%,764693.631508,16793.465235,0.914041%,0.277493%,222979.0,0.0,222.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.38%,0.99%,95.13%,2.09%,0.69%,0.45%,0.25%,0.02%,0.00%,0.00%,0.00%,0.00%,RandRH-2M-16,RandRH,Random Read-heavy 4:1,2M,2097152,16,2.9006514669466017,0.7292686762886047
174,3,fio-3.23,RandRH-4M-16-taskset-cpu-args,0.0,0.0,169275392.0,2820551.0,688.0,60015.0,0.0,0.0,0.0,0.0,2627.0,598317.0,18762.826612,13467.478434,1.000000%=11206,5.000000%=14483,10.000000%=15269,20.000000%=16187,30.000000%=16711,40.000000%=17170,50.000000%=17694,60.000000%=17956,70.000000%=18481,80.000000%=19005,90.000000%=19791,95.000000%=20578,99.000000%=51118,99.500000%=106430,99.900000%=244318,99.950000%=278921,99.990000%=316669,0%=0,0%=0,0%=0,2627.0,598318.0,18762.880172,13467.489296,335211.0,3737639.0,99.992438%,2820337.71393,37678.11757,41955328.0,699080.0,170.0,60015.0,0.0,0.0,0.0,0.0,4145.0,453007.0,17330.76975,15032.449343,1.000000%=10027,5.000000%=12517,10.000000%=13303,20.000000%=14221,30.000000%=14876,40.000000%=15400,50.000000%=15925,60.000000%=16318,70.000000%=16908,80.000000%=17432,90.000000%=18481,95.000000%=19529,99.000000%=66846,99.500000%=119013,99.900000%=252706,99.950000%=287309,99.990000%=320864,0%=0,0%=0,0%=0,4146.0,453007.0,17330.94513,15032.469412,130800.0,1529921.0,100.000000%,707794.386701,18748.618779,0.722965%,0.235086%,206393.0,0.0,207.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.16%,0.69%,91.74%,6.35%,0.50%,0.46%,0.10%,0.01%,0.00%,0.00%,0.00%,RandRH-4M-16,RandRH,Random Read-heavy 4:1,4M,4194304,16,2.6896836413669587,0.6750053278932572
179,3,fio-3.23,RandBal-4K-16-taskset-cpu-args,0.0,0.0,6111616.0,101858.0,25464.0,60001.0,0.0,0.0,0.0,0.0,135.0,731970.0,324.634526,1687.80915,1.000000%=199,5.000000%=224,10.000000%=240,20.000000%=259,30.000000%=272,40.000000%=280,50.000000%=292,60.000000%=301,70.000000%=313,80.000000%=329,90.000000%=358,95.000000%=382,99.000000%=448,99.500000%=485,99.900000%=5079,99.950000%=13828,99.990000%=65273,0%=0,0%=0,0%=0,135.0,731970.0,324.684308,1687.809223,6008.0,126520.0,100.000000%,102127.412619,1679.789996,6110724.0,101843.0,25460.0,60001.0,0.0,0.0,0.0,0.0,136.0,885318.0,301.316622,2095.34207,1.000000%=191,5.000000%=205,10.000000%=214,20.000000%=226,30.000000%=234,40.000000%=244,50.000000%=252,60.000000%=261,70.000000%=272,80.000000%=280,90.000000%=301,95.000000%=313,99.000000%=354,99.500000%=391,99.900000%=10551,99.950000%=22151,99.990000%=82313,0%=0,0%=0,0%=0,136.0,885318.0,301.370936,2095.342121,6200.0,125744.0,100.000000%,102090.728956,1678.525987,0.633646%,1.363646%,3055721.0,0.0,264.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.57%,69.06%,0.14%,0.01%,0.02%,0.04%,0.07%,0.04%,0.03%,0.01%,0.01%,0.01%,0.01%,0.01%,0.00%,0.00%,RandBal-4K-16,RandBal,Random Balanced 1:1,4K,4096,16,0.09739629041576385,0.09736130614852906
184,3,fio-3.23,RandBal-16K-16-taskset-cpu-args,0.0,0.0,22239648.0,370648.0,23165.0,60002.0,0.0,0.0,0.0,0.0,148.0,424681.0,371.697962,1485.360944,1.000000%=214,5.000000%=244,10.000000%=264,20.000000%=280,30.000000%=296,40.000000%=309,50.000000%=321,60.000000%=337,70.000000%=362,80.000000%=387,90.000000%=428,95.000000%=473,99.000000%=602,99.500000%=667,99.900000%=6717,99.950000%=18481,99.990000%=79167,0%=0,0%=0,0%=0,148.0,424681.0,371.743689,1485.361085,14496.0,448032.0,99.999692%,370646.857143,6747.782277,22301152.0,371673.0,23229.0,60002.0,0.0,0.0,0.0,0.0,153.0,415098.0,313.159638,1750.084353,1.000000%=205,5.000000%=220,10.000000%=228,20.000000%=238,30.000000%=248,40.000000%=257,50.000000%=264,60.000000%=272,70.000000%=280,80.000000%=292,90.000000%=309,95.000000%=325,99.000000%=366,99.500000%=407,99.900000%=10682,99.950000%=25821,99.990000%=84410,0%=0,0%=0,0%=0,153.0,415098.0,313.218493,1750.084428,13472.0,453760.0,100.000000%,371680.537815,6783.267606,0.915727%,1.284164%,2783920.0,0.0,234.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.26%,78.71%,1.76%,0.07%,0.03%,0.04%,0.06%,0.04%,0.03%,0.02%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,RandBal-16K-16,RandBal,Random Balanced 1:1,16K,16384,16,0.3534763881139755,0.35446218282222747
189,3,fio-3.23,RandBal-1M-16-taskset-cpu-args,0.0,0.0,150487040.0,2508033.0,2449.0,60002.0,0.0,0.0,0.0,0.0,519.0,395136.0,3460.610737,5750.648387,1.000000%=1028,5.000000%=1744,10.000000%=2023,20.000000%=2342,30.000000%=2572,40.000000%=2768,50.000000%=2932,60.000000%=3129,70.000000%=3358,80.000000%=3653,90.000000%=4292,95.000000%=5275,99.000000%=10027,99.500000%=25559,99.900000%=89653,99.950000%=114819,99.990000%=204472,0%=0,0%=0,0%=0,519.0,395136.0,3460.659286,5750.65455,157456.0,3454337.0,100.000000%,2508337.319328,42666.414075,150036480.0,2500524.0,2441.0,60002.0,0.0,0.0,0.0,0.0,746.0,329762.0,2880.478749,5339.26511,1.000000%=1138,5.000000%=1433,10.000000%=1662,20.000000%=1925,30.000000%=2113,40.000000%=2310,50.000000%=2473,60.000000%=2670,70.000000%=2867,80.000000%=3129,90.000000%=3457,95.000000%=3784,99.000000%=7634,99.500000%=22675,99.900000%=86507,99.950000%=102236,99.990000%=204472,0%=0,0%=0,0%=0,746.0,329763.0,2880.547656,5339.279919,163585.0,3502372.0,100.000000%,2501341.092437,42679.33002,3.089769%,0.419476%,293626.0,0.0,213.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.46%,15.84%,75.53%,7.18%,0.35%,0.28%,0.22%,0.05%,0.01%,0.00%,0.00%,0.00%,0.00%,RandBal-1M-16,RandBal,Random Balanced 1:1,1M,1048576,16,2.392136878326416,2.3854647564287186
194,3,fio-3.23,RandBal-2M-16-taskset-cpu-args,0.0,0.0,137324544.0,2288551.0,1117.0,60005.0,0.0,0.0,0.0,0.0,1183.0,643272.0,7607.954808,11247.168083,1.000000%=2113,5.000000%=3948,10.000000%=4620,20.000000%=5275,30.000000%=5734,40.000000%=6127,50.000000%=6455,60.000000%=6782,70.000000%=7241,80.000000%=7766,90.000000%=9240,95.000000%=11862,99.000000%=30539,99.500000%=66322,99.900000%=164626,99.950000%=240123,99.990000%=413138,0%=0,0%=0,0%=0,1183.0,643273.0,7608.010541,11247.176476,171999.0,3860758.0,99.976800%,2288020.067227,41922.898909,138563584.0,2309200.0,1127.0,60005.0,0.0,0.0,0.0,0.0,1630.0,493998.0,6243.694123,9800.726938,1.000000%=2441,5.000000%=3260,10.000000%=3751,20.000000%=4358,30.000000%=4751,40.000000%=5079,50.000000%=5406,60.000000%=5734,70.000000%=6062,80.000000%=6520,90.000000%=7110,95.000000%=7700,99.000000%=27394,99.500000%=63176,99.900000%=149946,99.950000%=208666,99.990000%=287309,0%=0,0%=0,0%=0,1630.0,493998.0,6243.817668,9800.747366,155648.0,4110237.0,100.000000%,2311726.554479,43308.326147,2.878139%,0.416549%,269564.0,0.0,207.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,8.91%,85.66%,3.63%,0.73%,0.38%,0.22%,0.03%,0.01%,0.00%,0.00%,0.00%,RandBal-2M-16,RandBal,Random Balanced 1:1,2M,2097152,16,2.1820259735364913,2.204634241560936
199,3,fio-3.23,RandBal-4M-16-taskset-cpu-args,0.0,0.0,114479104.0,1907603.0,465.0,60012.0,0.0,0.0,0.0,0.0,3138.0,554896.0,18431.328143,19206.894358,1.000000%=5275,5.000000%=9764,10.000000%=11337,20.000000%=12779,30.000000%=13828,40.000000%=14745,50.000000%=15400,60.000000%=16318,70.000000%=17170,80.000000%=18481,90.000000%=23199,95.000000%=30539,99.000000%=107479,99.500000%=152043,99.900000%=267386,99.950000%=308281,99.990000%=442499,0%=0,0%=0,0%=0,3138.0,554896.0,18431.396298,19206.912163,155648.0,3293184.0,100.000000%,1913755.201463,43634.515591,114823168.0,1913336.0,467.0,60012.0,0.0,0.0,0.0,0.0,4010.0,1055714.0,15067.685365,20283.610056,1.000000%=5603,5.000000%=7831,10.000000%=8978,20.000000%=10289,30.000000%=11206,40.000000%=11993,50.000000%=12648,60.000000%=13303,70.000000%=14090,80.000000%=15007,90.000000%=16318,95.000000%=17956,99.000000%=102236,99.500000%=147849,99.900000%=278921,99.950000%=308281,99.990000%=566231,0%=0,0%=0,0%=0,4010.0,1055714.0,15067.885752,20283.642841,172032.0,3457024.0,100.000000%,1925463.950046,45377.166015,2.333931%,0.239466%,224053.0,0.0,194.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,11.27%,79.61%,6.74%,1.20%,0.93%,0.12%,0.01%,0.00%,0.01%,0.00%,RandBal-4M-16,RandBal,Random Balanced 1:1,4M,4194304,16,1.8250991835241317,1.836265516324997
204,3,fio-3.23,RandWH-4K-16-taskset-cpu-args,0.0,0.0,2909484.0,48438.0,12109.0,60066.0,0.0,0.0,0.0,0.0,132.0,236353.0,306.236711,881.696024,1.000000%=193,5.000000%=218,10.000000%=230,20.000000%=244,30.000000%=254,40.000000%=264,50.000000%=276,60.000000%=288,70.000000%=309,80.000000%=329,90.000000%=362,95.000000%=391,99.000000%=477,99.500000%=518,99.900000%=2670,99.950000%=8978,99.990000%=46399,0%=0,0%=0,0%=0,132.0,236353.0,306.278628,881.696301,2392.0,60936.0,100.000000%,48859.05042,789.335373,11655256.0,194040.0,48510.0,60066.0,0.0,0.0,0.0,0.0,124.0,633424.0,251.619345,1609.55974,1.000000%=168,5.000000%=183,10.000000%=189,20.000000%=197,30.000000%=205,40.000000%=209,50.000000%=216,60.000000%=222,70.000000%=230,80.000000%=238,90.000000%=250,95.000000%=264,99.000000%=296,99.500000%=325,99.900000%=6520,99.950000%=15663,99.990000%=71827,0%=0,0%=0,0%=0,124.0,633424.0,251.662519,1609.559825,10648.0,233600.0,100.000000%,195730.672269,3118.026972,0.723474%,1.411337%,3641303.0,0.0,240.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,76.27%,23.42%,0.12%,0.01%,0.02%,0.03%,0.05%,0.03%,0.02%,0.01%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,RandWH-4K-16,RandWH,Random Write-heavy 1:4,4K,4096,16,0.046595621509552,0.18666331507587433
209,3,fio-3.23,RandWH-16K-16-taskset-cpu-args,0.0,0.0,8977264.0,149616.0,9351.0,60002.0,0.0,0.0,0.0,0.0,142.0,395800.0,436.419086,1787.940745,1.000000%=230,5.000000%=261,10.000000%=276,20.000000%=296,30.000000%=313,40.000000%=337,50.000000%=362,60.000000%=387,70.000000%=411,80.000000%=452,90.000000%=536,95.000000%=593,99.000000%=806,99.500000%=1204,99.900000%=11993,99.950000%=23986,99.990000%=90701,0%=0,0%=0,0%=0,142.0,395800.0,436.466499,1787.940977,5984.0,204768.0,99.978522%,149583.865546,2907.850267,35828080.0,597114.0,37319.0,60002.0,0.0,0.0,0.0,0.0,146.0,585784.0,314.960599,2113.65098,1.000000%=189,5.000000%=203,10.000000%=211,20.000000%=222,30.000000%=228,40.000000%=236,50.000000%=242,60.000000%=250,70.000000%=259,80.000000%=268,90.000000%=284,95.000000%=301,99.000000%=407,99.500000%=1531,99.900000%=15269,99.950000%=32636,99.990000%=92798,0%=0,0%=0,0%=0,146.0,585784.0,315.021231,2113.651038,26336.0,785344.0,99.967229%,596918.319328,11480.038444,1.221872%,1.230518%,2800452.0,0.0,228.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,47.57%,49.09%,2.52%,0.23%,0.16%,0.15%,0.14%,0.07%,0.04%,0.02%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,RandWH-16K-16,RandWH,Random Write-heavy 1:4,16K,16384,16,0.14265429071998595,0.569265670135498
