access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,39,3.0981643510e+02,3.0981072283e+02,1.6901552776e+08,1.6901864406e+08
read,40,3.0981643796e+02,3.0981072092e+02,1.6901552620e+08,1.6901864510e+08
read,41,3.0981643701e+02,3.0981072497e+02,1.6901552672e+08,1.6901864289e+08
read,42,3.0981643701e+02,3.0981072593e+02,1.6901552672e+08,1.6901864237e+08
read,43,3.0981643414e+02,3.0981073594e+02,1.6901552828e+08,1.6901863691e+08
read,44,3.0981643891e+02,3.0981073117e+02,1.6901552568e+08,1.6901863951e+08
read,45,3.0981643796e+02,3.0981072617e+02,1.6901552620e+08,1.6901864224e+08
read,46,3.0981643510e+02,3.0981072688e+02,1.6901552776e+08,1.6901864185e+08
read,47,3.0981643414e+02,3.0981072497e+02,1.6901552828e+08,1.6901864289e+08
read,48,3.0981639814e+02,3.0981067300e+02,1.6901554792e+08,1.6901867125e+08
read,49,3.0981639814e+02,3.0981068492e+02,1.6901554792e+08,1.6901866474e+08
read,50,3.0981639910e+02,3.0981066704e+02,1.6901554740e+08,1.6901867450e+08
read,51,3.0981639504e+02,3.0981066608e+02,1.6901554961e+08,1.6901867502e+08
read,52,3.0981639910e+02,3.0981065917e+02,1.6901554740e+08,1.6901867879e+08
read,53,3.0981639814e+02,3.0981066990e+02,1.6901554792e+08,1.6901867294e+08
read,54,3.0981639910e+02,3.0981067300e+02,1.6901554740e+08,1.6901867125e+08
read,55,3.0981639600e+02,3.0981067896e+02,1.6901554909e+08,1.6901866799e+08
read,56,3.0981639814e+02,3.0981065392e+02,1.6901554792e+08,1.6901868165e+08
read,57,3.0981639910e+02,3.0981067991e+02,1.6901554740e+08,1.6901866747e+08
read,58,3.0981639600e+02,3.0981067395e+02,1.6901554909e+08,1.6901867073e+08
read,59,3.0981639600e+02,3.0981066990e+02,1.6901554909e+08,1.6901867294e+08
read,60,3.0981636786e+02,3.0981062794e+02,1.6901556444e+08,1.6901869583e+08
read,61,3.0981636500e+02,3.0981063104e+02,1.6901556600e+08,1.6901869414e+08
read,62,3.0981636405e+02,3.0981060290e+02,1.6901556652e+08,1.6901870949e+08
read,63,3.0981636310e+02,3.0981058192e+02,1.6901556704e+08,1.6901872093e+08
read,64,3.0981636906e+02,3.0981063199e+02,1.6901556379e+08,1.6901869362e+08
read,65,3.0981636691e+02,3.0981062603e+02,1.6901556496e+08,1.6901869687e+08
read,66,3.0981636500e+02,3.0981061697e+02,1.6901556600e+08,1.6901870181e+08
read,67,3.0981636310e+02,3.0981063795e+02,1.6901556704e+08,1.6901869037e+08
read,68,3.0981636786e+02,3.0981063509e+02,1.6901556444e+08,1.6901869193e+08
read,69,3.0981636691e+02,3.0981062508e+02,1.6901556496e+08,1.6901869739e+08
read,70,3.0981636405e+02,3.0981056404e+02,1.6901556652e+08,1.6901873069e+08
read,71,3.0981636310e+02,3.0981062913e+02,1.6901556704e+08,1.6901869518e+08
read,72,3.0981642985e+02,3.0981071997e+02,1.6901553062e+08,1.6901864562e+08
read,73,3.0981642604e+02,3.0981072402e+02,1.6901553271e+08,1.6901864341e+08
read,74,3.0981643105e+02,3.0981071091e+02,1.6901552997e+08,1.6901865056e+08
read,75,3.0981642914e+02,3.0981072211e+02,1.6901553102e+08,1.6901864445e+08
read,76,3.0981642604e+02,3.0981070709e+02,1.6901553271e+08,1.6901865265e+08
read,77,3.0981642604e+02,3.0981073308e+02,1.6901553271e+08,1.6901863847e+08
read,78,3.0981643105e+02,3.0981072998e+02,1.6901552997e+08,1.6901864016e+08
read,79,3.0981642914e+02,3.0981073594e+02,1.6901553102e+08,1.6901863691e+08
read,80,3.0981642604e+02,3.0981071210e+02,1.6901553271e+08,1.6901864991e+08
read,81,3.0981642509e+02,3.0981073904e+02,1.6901553323e+08,1.6901863522e+08
read,82,3.0981643105e+02,3.0981073403e+02,1.6901552997e+08,1.6901863795e+08
read,83,3.0981643009e+02,3.0981072283e+02,1.6901553049e+08,1.6901864406e+08
read,84,3.0981642985e+02,3.0981070209e+02,1.6901553062e+08,1.6901865538e+08
read,85,3.0981642604e+02,3.0981072783e+02,1.6901553271e+08,1.6901864133e+08
read,86,3.0981643105e+02,3.0981065989e+02,1.6901552997e+08,1.6901867840e+08
read,87,3.0981643105e+02,3.0981070709e+02,1.6901552997e+08,1.6901865265e+08
read,88,3.0981643200e+02,3.0981071901e+02,1.6901552945e+08,1.6901864614e+08
read,89,3.0981642795e+02,3.0981071901e+02,1.6901553167e+08,1.6901864614e+08
read,90,3.0981643105e+02,3.0981068993e+02,1.6901552997e+08,1.6901866201e+08
read,91,3.0981642914e+02,3.0981070399e+02,1.6901553102e+08,1.6901865434e+08
read,92,3.0981642985e+02,3.0981071186e+02,1.6901553062e+08,1.6901865004e+08
read,93,3.0981643105e+02,3.0981070399e+02,1.6901552997e+08,1.6901865434e+08
read,94,3.0981643105e+02,3.0981069493e+02,1.6901552997e+08,1.6901865928e+08
read,95,3.0981643105e+02,3.0981070995e+02,1.6901552997e+08,1.6901865109e+08
